time,total_packets,active_flows,hit_rate
43450,124847,22,0.8135878315057631
43500,125021,35,0.8136153126274785
43550,125090,20,0.8136301862658886
43600,125186,22,0.8136293195724762
43650,125331,28,0.8137252555233742
43700,125671,29,0.8141019009954564
43750,126187,27,0.814735273839619
43800,126705,28,0.8153506175762598
43850,127233,23,0.8160147131640376
43900,127661,20,0.816545381909902
43950,128097,18,0.8170839285853689
44000,128486,28,0.8174898432514048
44050,128917,39,0.8179060946190184
44100,129349,30,0.8183596316940989
44150,129643,26,0.8186404202309419
44200,129755,18,0.81872760201919
44250,129912,42,0.8187080485251554
44300,130111,57,0.8186548408666446
44350,130260,36,0.8186780285582681
44400,130389,27,0.8187270398576567
44450,130579,57,0.8186461835364033
44500,130851,33,0.8188703181481227
44550,130970,23,0.8189356341146827
44600,131421,22,0.8194200318061802
44650,131667,23,0.8196510894909127
44700,131798,32,0.8196482495940758
44750,131870,19,0.8196784712216577
44800,132000,41,0.8196060606060606
44850,132110,26,0.8195897358262054
44900,132265,41,0.8195592182361169
44950,132381,28,0.8195586980004683
45000,132494,20,0.819644663154558
45050,132653,22,0.8197628398905414
45100,132756,18,0.8198499502847328
45150,132906,19,0.8199629813552436
45200,133060,25,0.8200511047647677
45250,133213,37,0.8200475929526397
45300,133414,62,0.8199439339199784
45350,133605,50,0.8199094345271509
45400,133928,40,0.8201048324472852
45450,134145,43,0.8201572924820157
45500,134335,20,0.8203297725834667
45550,134501,22,0.8204474316176088
45600,134667,25,0.820527671961208
45650,134738,11,0.8205851355964909
45700,134847,22,0.8206040920450585
45750,135014,27,0.820685262269098
45800,135126,18,0.8207598833681157
45850,135265,19,0.8208553580009611
45900,135349,13,0.8209222085128076
45950,135486,30,0.8209335281874142
46000,135607,30,0.820916324378535
46050,135777,42,0.820897501049515
46100,135891,35,0.8208490628518444
46150,136012,32,0.8208099285357174
46200,136131,26,0.8208269975244433
46250,136274,47,0.8207435020620221
46300,136427,28,0.820827255601897
46350,136563,29,0.820866559756303
46400,136752,38,0.8208874458874459
46450,137031,51,0.820974815917566
46500,137208,17,0.8211474549588945
46550,137374,35,0.8211815918587214
46600,137591,39,0.8212673794070833
46650,137796,35,0.8213808818833638
46700,138004,27,0.8215558969305238
46750,138174,34,0.821601748519982
46800,138392,29,0.8217454766171455
46850,138639,37,0.8218755184327642
46900,138844,19,0.8220808965457636
46950,139037,15,0.8222847155793063
47000,139280,27,0.8224727168294084
47050,139609,33,0.8227263285318281
47100,139907,29,0.8230252953747846
47150,140105,32,0.8231397880161307
47200,140338,53,0.8231270219042597
47250,140536,23,0.8232765981670177
47300,140683,65,0.8230845233610316
47350,140854,48,0.8230295199284365
47400,141129,52,0.8230696738444969
47450,141438,38,0.823286528372856
47500,141594,26,0.823396471601904
47550,141785,31,0.8234721585499172
47600,141907,18,0.8235816414976005
47650,142121,68,0.823439182105389
47700,142317,25,0.8236120772641357
47750,142489,27,0.8237056895620013
